,Page_No.,Type_of_property,Place,Property_Name,Price_in_lakhs,Min_Area(sft),Max_Area(sft),Posted_Date,Posted_By,BHK,Baths
1468,59,Residential Apartment,Srinivasa colony adjacent to pragati nagsr lake.,The nest pranit apsttments,85.0,1500 ,1500 ,2021-08-04,Owner,3 ,3 
1469,59,Residential land / Plot,Langer House,,165.0,300 ,300 ,2021-08-04,Owner,0,0
1470,59,Residential Apartment,Financial District,Golf Edge Residences,130.0,1485 ,1485 ,2021-08-04,Owner,2 ,2 
1471,59,Residential Apartment,kondapur aira heights,Pranith Koncepts,103.0,1 ,1 ,2021-08-04,Owner,3 ,2 
1472,59,Residential Apartment,KTR Colony,Srujana Avenue Apartments,30.0,985 ,985 ,2021-08-04,Owner,2 ,2 
1473,59,Residential Apartment,Kollur,Elite Blossom Heights,0.0,2000 ,2000 ,2021-08-04,Owner,3 ,3 
1474,59,Residential Apartment,Serlingampally,Fuerzaa Sahasraa,80.0,1156 ,1156 ,2021-08-04,Owner,2 ,2 
1475,60,Independent House,Gurramguda,Prime fortune Venture,85.0,1462 ,1462 ,2021-08-04,Owner,2 ,2 
1476,60,Residential Apartment,Bachupally,praneeth pranav zeneeth,65.0,1060 ,1060 ,2021-08-04,Owner,2 ,2 
1477,60,Residential Apartment,Moti Nagar,Sanath Nagar CHS,26.4,550 ,550 ,2021-08-04,Owner,1 ,0
1478,60,,Hafiz Baba Nagar,,170.0,981 ,981 ,2021-08-04,Owner,3 ,2 
1479,60,Residential Apartment,Bonthapally,bowenpally,130.0,3000 ,3000 ,2021-08-04,Dealer,4 ,4 
1480,60,Residential land / Plot,Ramanthapur,,180.0,2400 ,2400 ,2021-08-04,Owner,0,0
1481,60,Residential Apartment,Yapral,Matrixx Majestic,70.0,1145 ,1145 ,2021-08-03,Owner,2 ,2 
1482,60,Residential land / Plot,Kollur,,130.0,3312 ,3312 ,2021-08-03,Owner,0,0
1483,60,Residential Apartment,Serlingampally,Kinetic Celestia,88.0,1126 ,1126 ,2021-08-03,Owner,2 ,2 
1484,60,Residential Apartment,Rajiv Gandhi Nagar,SKIL Manasarovar Heights 3,72.0,1200 ,1200 ,2021-08-03,Owner,2 ,2 
1485,60,Residential Apartment,Kondapur,Aastha Heights M G Infra,175.0,1660 ,1660 ,2021-08-03,Owner,3 ,3 
1486,60,Residential land / Plot,Hyderabad to Bijapur highway chevella,ALOOR III VILLAGE,135.0,277477 ,277477 ,2021-08-03,Owner,0,0
1487,60,Residential land / Plot,Yadagirigutta,JSR Sunctiy Emerald,7.95,1350 ,1350 ,2021-08-03,Owner,0,0
1488,60,Residential Apartment,Kistareddypet,Sreenidhi Residency,0.0,1208 ,1208 ,2021-08-03,Owner,2 ,2 
1489,60,Residential land / Plot,Shadnagar,Aanandha Meadows,7.0,1323 ,1323 ,2021-08-03,Owner,0,0
1490,60,Residential land / Plot,Aushapur,Sri Jagathswapna Sparkle Meadows,30.0,2160 ,2160 ,2021-08-03,Owner,0,0
1491,60,,Krishna Reddy Pet,,150.0,3600 ,3600 ,2021-08-03,Owner,3 ,3 
1492,60,Residential land / Plot,Shad nagar,,11.0,1170 ,1170 ,2021-08-03,Owner,0,0
1493,60,Residential Apartment,Old safilguda,Sree Brundavan Appt,85.0,1500 ,1500 ,2021-08-03,Owner,3 ,2 
1494,60,Residential Apartment,Gajulramaram,Splendor Apartments,63.0,1716 ,1716 ,2021-08-03,Owner,3 ,3 
1495,60,Independent House,Chengicherla,,125.0,1350 ,1350 ,2021-08-03,Owner,3 ,4 
1496,60,Residential Apartment,Dairy Farm Road,"swarnadhama nagar,old bowenpally ",95.0,1497 ,1497 ,2021-08-03,Owner,3 ,3 
1497,60,Residential land / Plot,Bhanu Enclave,Isnapur,60.0,1800 ,1800 ,2021-08-03,Owner,0,0
1498,60,Residential Apartment,KPHB,Prajay Megapolis,130.0,1695 ,1695 ,2021-08-03,Owner,3 ,3 
1499,60,Residential Apartment,Lingampally,Marigold Resident,85.0,1150 ,1150 ,2021-08-03,Owner,2 ,2 
1500,61,Residential land / Plot,Lashkar Guda,,30.0,1800 ,1800 ,2021-08-03,Owner,0,0
1501,61,,Miyapur,SONATA APARTMENT MIYAPUR,70.0,1271 ,1271 ,2021-08-03,Owner,3 ,2 
1502,61,Independent House,Langer House,,185.0,2403 ,2403 ,2021-08-03,Owner,4 ,4 
1503,61,Residential land / Plot,Shad nagar,,11.98,1485 ,1485 ,2021-08-03,Owner,0,0
1504,61,Independent House,Nagaram,,160.0,2907 ,2907 ,2021-08-03,Owner,4 ,4 
1505,61,Residential land / Plot,Kothur,Bhashyam Jasmine County,30.0,1800 ,1800 ,2021-08-03,Owner,0,0
1506,61,Residential Apartment,Kompally,Indis VB City,48.0,842 ,842 ,2021-08-03,Owner,2 ,2 
1507,61,Independent House,Kalyanpuri,kalyanpuri society,220.0,2000 ,2000 ,2021-08-03,Owner,5 ,5 
1508,61,Independent House,Gundlapochampalli,,0.0,290 ,290 ,2021-08-03,Owner,4 ,4 
1509,61,Residential Apartment,Yapral,Modi Greenwoods,60.0,1665 ,1665 ,2021-08-03,Owner,3 ,3 
1510,61,Residential Apartment,Gachibowli,Pacifica Hillcrest,160.0,1886 ,1886 ,2021-08-03,Owner,3 ,3 
1511,61,Residential land / Plot,aparna westron meadows,,0.0,1809 ,1809 ,2021-08-03,Owner,0,0
1512,61,Residential Apartment,Opp gardan towrer,Mansabtank,175.0,5000 ,5000 ,2021-08-02,Owner,4 ,4 
1513,61,Residential land / Plot,Adibatla,,45.0,1998 ,1998 ,2021-08-02,Owner,0,0
1514,61,Residential Apartment,Neredmet,G 2,150.0,4995 ,4995 ,2021-08-02,Owner,2 ,2 
1515,61,Residential land / Plot,Kottur,Infracity,24.0,1800 ,1800 ,2021-08-02,Owner,0,0
1516,61,Residential land / Plot,Shad nagar,DRR Anandh Kuteer,20.0,1323 ,1323 ,2021-08-02,Owner,0,0
1517,61,Residential land / Plot,Manchala Mandal,,80.0,47916 ,47916 ,2021-08-02,Owner,0,0
1518,61,Residential land / Plot,Bhongir,,40.8,2907 ,2907 ,2021-08-02,Owner,0,0
1519,61,Residential land / Plot,"Phase-II Cheguru Village & GP, Nandigama Mandal, RR District",iCity Phase-II Cheguru,20.0,1800 ,1800 ,2021-08-02,Owner,0,0
1520,61,Residential land / Plot,Granduar Residency,,60.0,1197 ,1197 ,2021-08-02,Owner,0,0
1521,61,Residential land / Plot,Yerrakunta,Al - Shoib Colony,32.5,1350 ,1350 ,2021-08-02,Owner,0,0
1522,61,,Rampally,TPS COLONY,79.0,1602 ,1602 ,2021-08-02,Owner,2 ,3 
1523,61,Residential Apartment,Brahmanwadi,Agrasen Pride,210.0,2060 ,2060 ,2021-08-02,Owner,3 ,3 
1524,61,Residential Apartment,Kavuri Hills,Bhramari Enclave,95.0,1220 ,1220 ,2021-08-02,Owner,2 ,2 
1525,62,,Nizampet,,63.0,1230 ,1230 ,2021-08-02,Owner,2 ,2 
1526,62,Residential land / Plot,Hayat nagar,,250.0,4113 ,4113 ,2021-08-02,Owner,0,0
1527,62,Residential Apartment,Krishna nagar,Moulaali h b colony,48.52,2200 ,2200 ,2021-08-02,Owner,2 ,2 
1528,62,Residential land / Plot,Shad nagar,BBG True Gold,0.0,13140 ,13140 ,2021-08-02,Owner,0,0
1529,62,Independent House,"Virasat Nagar, Aziz Bagh",,105.0,8505 ,8505 ,2021-08-02,Owner,2 ,2 
1530,62,Independent House,1st Phase KPHB,,225.0,999 ,999 ,2021-08-02,Owner,2 ,2 
1531,62,,LB Nagar,,135.0,1350 ,1350 ,2021-08-02,Owner,4 ,4 
1532,62,Independent House,Sai Baba Nagar,Sri Residency,98.0,900 ,900 ,2021-08-02,Owner,2 ,2 
1533,62,Independent House,Gopanapalli Thanda,,420.0,1800 ,1800 ,2021-08-02,Owner,3 ,3 
1534,62,Independent House,Malakpet,"Race course road, malakpet",0.0,747 ,747 ,2021-08-02,Owner,1 ,0
1535,62,Residential land / Plot,Shamshabad,,73.33,1320 ,1320 ,2021-08-02,Owner,0,0
1536,62,Independent House,Shamshabad,,160.0,4000 ,4000 ,2021-08-02,Owner,5 ,4 
1537,62,Residential Apartment,Jeedimetla,Shanta sreeram Satellite township,75.0,1450 ,1450 ,2021-08-02,Owner,3 ,2 
1538,62,Independent House,Shad nagar,,160.0,1800 ,1800 ,2021-08-02,Owner,4 ,4 
1539,62,Residential land / Plot,Shad nagar,,24.0,2196 ,2196 ,2021-08-02,Owner,0,0
1540,62,Residential land / Plot,Adibatla,Sark Green Aero Park,34.0,1872 ,1872 ,2021-08-02,Owner,0,0
1541,62,Independent House,New maruti nagar,,99.0,1125 ,1125 ,2021-08-02,Owner,2 ,2 
1542,62,,Old Patigadda,,38.0,900 ,900 ,2021-08-02,Owner,2 ,2 
1543,62,Residential land / Plot,Adibatla,,45.0,1800 ,1800 ,2021-08-02,Owner,0,0
1544,62,Residential land / Plot,Shad nagar,,12.4,1800 ,1800 ,2021-08-02,Owner,0,0
1545,62,Residential land / Plot,Shamshabad,SV plots,32.0,1260 ,1260 ,2021-08-02,Owner,0,0
1546,62,Residential land / Plot,Anthaipally,,18.0,1500 ,1500 ,2021-08-02,Owner,0,0
1547,62,Independent House,TurkaYamjal,,98.0,2200 ,2200 ,2021-08-02,Owner,4 ,4 
1548,62,Independent House,"Chandrapuri colony, kapra",,190.0,1980 ,1980 ,2021-08-02,Owner,5 ,5 
1549,62,Independent House,"GUTTALA BEGUMPET, MADHAPUR",MADHAPUR,210.0,1051 ,1051 ,2021-08-02,Owner,2 ,2 
1550,63,Residential land / Plot,Kadtal,,17.42,1800 ,1800 ,2021-08-02,Owner,0,0
1551,63,Residential Apartment,Tolichowki,dream house,0.0,1100 ,1100 ,2021-08-02,Owner,2 ,2 
1552,63,Independent House,Balkampet,,96.0,675 ,675 ,2021-08-01,Owner,6 ,5 
1553,63,Independent House,himayat nagar street no 1 domulguda,,150.0,657 ,657 ,2021-08-01,Owner,4 ,2 
1554,63,Independent House,Moghalpura,,130.0,1026 ,1026 ,2021-08-01,Owner,4 ,4 
1555,63,Residential Apartment,Uppal,Hariharas Sri Sai Anandamai,81.0,1268 ,1268 ,2021-08-01,Owner,3 ,2 
1556,63,Residential land / Plot,Shad nagar,,9.55,1323 ,1323 ,2021-08-01,Owner,0,0
1557,63,Residential land / Plot,Adibatla,JB Serene City,44.0,220 ,220 ,2021-08-01,Owner,0,0
1558,63,Residential land / Plot,Bibinagar,Sri Logillu Pudami Phase 8,20.0,130491 ,130491 ,2021-08-01,Owner,0,0
1559,63,Residential land / Plot,Kundanpally,,0.0,2997 ,2997 ,2021-08-01,Owner,0,0
1560,63,Residential land / Plot,Shad nagar,,12.5,150 ,150 ,2021-08-01,Owner,0,0
1561,63,Residential land / Plot,Maheshwaram,Gangothri Emerald Heights,37.6,2115 ,2115 ,2021-07-31,Owner,0,0
1562,63,Residential land / Plot,Kothur,Shathabdhi Silver Castle,35.88,2583 ,2583 ,2021-07-31,Owner,0,0
1563,63,Residential land / Plot,B.N reddy nagar,,216.0,2700 ,2700 ,2021-07-31,Owner,0,0
1564,63,Residential Apartment,Kandlakoya,Sanjanas Courtyard,45.0,945 ,945 ,2021-07-31,Owner,2 ,2 
1565,63,Residential Apartment,Jyothi Nagar,Sultan Apartment,35.0,1050 ,1050 ,2021-07-31,Owner,2 ,2 
1566,63,Independent House,Beeramguda,,220.0,1548 ,1548 ,2021-07-31,Owner,5 ,6 
1567,63,Residential Apartment,Kompally,Indis VB City,53.0,741 ,741 ,2021-07-31,Owner,2 ,2 
1568,63,Residential Apartment,Gachibowli,My Home Vihanga,380.0,3550 ,3550 ,2021-07-31,Owner,5 ,6 
1569,63,Residential Apartment,Mallika Arjun Nagar,vince residency ,55.0,1080 ,1080 ,2021-07-31,Owner,2 ,2 
1570,63,Independent House,Ramanthapur,,0.0,2430 ,2430 ,2021-07-31,Owner,1 ,0
1571,63,Independent House,Esamiya Bazaar,,250.0,1845 ,1845 ,2021-07-31,Owner,5 ,5 
1572,63,Residential Apartment,Kondapur,Sai Shakti Raj Highlands,90.0,1050 ,1050 ,2021-07-31,Owner,2 ,2 
1573,63,Residential land / Plot,Gowdavalli,,40.0,1611 ,1611 ,2021-07-31,Owner,0,0
1574,63,Residential Apartment,Gopanpally,Manjeera Diamond Towers,98.0,1754 ,1754 ,2021-07-31,Owner,3 ,3 
1575,64,Independent House,"bhavani nagar, Nagaram",Nagaram,130.0,1395 ,1395 ,2021-07-31,Owner,4 ,4 
1576,64,,2nd Phase KPHB,,115.0,60 ,60 ,2021-07-31,Owner,2 ,2 
1577,64,Residential Apartment,Kukatpally,Vertex Pride,71.4,1190 ,1190 ,2021-07-31,Owner,2 ,2 
1578,64,Residential land / Plot,Uppariguda,"Ibrahimpatnam, Pocharam",70.0,4500 ,4500 ,2021-07-30,Owner,0,0
1579,64,Residential land / Plot,"Kondurg, Shadnagar",,12.0,1395 ,1395 ,2021-07-30,Owner,0,0
1580,64,Residential land / Plot,Vijaya puri colony,,44.0,1800 ,1800 ,2021-07-30,Owner,0,0
1581,64,Residential Apartment,Bharani Colony,Spoorthi Onyx,95.0,1780 ,1780 ,2021-07-30,Owner,3 ,3 
1582,64,Residential land / Plot,Bhongir,,30.0,3870 ,3870 ,2021-07-30,Owner,0,0
1583,64,Independent House,Sadashivpet,,95.0,1485 ,1485 ,2021-07-30,Owner,5 ,6 
1584,64,Residential Apartment,YousufGuda,Sri Sai Ram Gardens,72.0,1208 ,1208 ,2021-07-30,Owner,2 ,2 
1585,64,Residential Apartment,Chinthal,Modi Silver Springs,35.0,750 ,750 ,2021-07-30,Owner,2 ,2 
1586,64,Residential land / Plot,Shad nagar,BBG Kohinoor Central 2,0.0,13140 ,13140 ,2021-07-30,Owner,0,0
1587,64,Residential land / Plot,"Girmapur, Gundlapochampally, Kompally",,33.0,1800 ,1800 ,2021-07-30,Owner,0,0
1588,64,,Shamshabad,Raghav City,28.5,540 ,540 ,2021-07-30,Owner,1 ,2 
1589,64,Residential land / Plot,Pahadi Shareef Road,Wadi-e-Hadees Colony,75.0,453 ,453 ,2021-07-30,Owner,0,0
1590,64,Residential Apartment,Hi-Tech City,Aditya Capitol Heights,118.0,1870 ,1870 ,2021-07-30,Owner,3 ,3 
1591,64,Residential Apartment,Near skyline,Arfath construction,84.0,1400 ,1400 ,2021-07-30,Owner,3 ,3 
1592,64,Residential Apartment,Abids,Mount Meru Arcade,110.0,3500 ,3500 ,2021-07-30,Owner,3 ,4 
1593,64,,King koti,,40.0,1100 ,1100 ,2021-07-30,Owner,2 ,2 
1594,64,Residential land / Plot,Kothur,VS Valencia Town,30.0,1800 ,1800 ,2021-07-30,Owner,0,0
1595,64,Independent House,"Mallikarjuna Nagar , Badangpet",Colony,72.0,1044 ,1044 ,2021-07-30,Owner,2 ,2 
1596,64,Residential Apartment,Kokapet,Qualitas Serenity Park,95.0,1250 ,1250 ,2021-07-30,Owner,2 ,2 
1597,64,Residential Apartment,JNTU,On Request,75.0,1180 ,1180 ,2021-07-30,Owner,2 ,2 
1598,64,,Patancheru,,115.0,1900 ,1900 ,2021-07-30,Owner,4 ,4 
1599,64,Residential land / Plot,Shad nagar,,14.24,1602 ,1602 ,2021-07-30,Owner,0,0
1600,65,Residential Apartment,Mallika Arjun Nagar,Sai Aakruthi Township,105.0,1680 ,1680 ,2021-07-30,Owner,3 ,3 
1601,65,Residential land / Plot,Chakrapuri colony,,28.0,927 ,927 ,2021-07-30,Owner,0,0
1602,65,,Industrial Area Pashamylaram,,0.0,38322 ,38322 ,2021-07-30,Owner,0,0
1603,65,Residential land / Plot,Bahadurpally,,90.0,300 ,300 ,2021-07-30,Owner,0,0
1604,65,Residential Apartment,Uppal,Hariharas Sri Sai Anandamai,78.5,1155 ,1155 ,2021-07-30,Owner,2 ,2 
1605,65,Residential Apartment,Injapur,MHR Constructions,48.0,1200 ,1200 ,2021-07-30,Owner,2 ,2 
1606,65,Independent House,Medipally,,80.0,900 ,900 ,2021-07-30,Owner,3 ,3 
1607,65,Residential Apartment,Rajiv gandhi Nagar,Sri Vens,650.0,12000 ,12000 ,2021-07-30,Owner,0 ,0 
1608,65,Residential Apartment,Tarnaka,Poulomi Pride,165.0,2020 ,2020 ,2021-07-30,Owner,3 ,3 
1609,65,Independent House,Chaitanyapuri,,115.0,900 ,900 ,2021-07-30,Owner,5 ,4 
1610,65,Independent House,Narsaiah Colony,"ECIL, Dammaiguda",0.0,1800 ,1800 ,2021-07-30,Owner,2 ,2 
1611,65,Residential land / Plot,Kothur,,28.0,1485 ,1485 ,2021-07-30,Owner,0,0
1612,65,Residential land / Plot,Shalibanda,,65.0,1377 ,1377 ,2021-07-30,Owner,0,0
1613,65,Residential Apartment,Friends Colony,khizar heights,45.0,950 ,950 ,2021-07-29,Owner,2 ,2 
1614,65,Independent House,Ahmed Colony,,90.0,1125 ,1125 ,2021-07-29,Owner,2 ,2 
1615,65,Residential land / Plot,shaadnagar,farooknagar,16.0,1350 ,1350 ,2021-07-29,Owner,0,0
1616,65,Residential Apartment,Advocates Colony,Anasuya Apartments,67.62,1000 ,1000 ,2021-07-29,Owner,2 ,2 
1617,65,Residential land / Plot,Maheswaram,Sri Vensai Health Village HMDA Layout,60.8,2880 ,2880 ,2021-07-29,Owner,0,0
1618,65,Residential land / Plot,wangapalli railway station,,17.0,1323 ,1323 ,2021-07-29,Owner,0,0
1619,65,Residential Apartment,Hema Nagar,Sri Lakshmi Narsimha Enclave,52.0,1015 ,1015 ,2021-07-29,Owner,2 ,2 
1620,65,Residential Apartment,Kothaguda,Jayabheri Silicon County,170.0,1915 ,1915 ,2021-07-29,Owner,3 ,3 
1621,65,Residential land / Plot,Bongulur,Fortune Treasure,73.0,2322 ,2322 ,2021-07-29,Owner,0,0
1622,65,Residential land / Plot,"Raikal Toll Plaza , Shadnagar",Ananda Nilayam-2,9.0,1485 ,1485 ,2021-07-29,Owner,0,0
1623,65,Residential land / Plot,Nagarjuna Sagar Road,Sri Sri Antahpuram,50.0,1800 ,1800 ,2021-07-29,Owner,0,0
1624,65,Residential Apartment,Masab Tank,global xlnc apartments,190.0,2514 ,2514 ,2021-07-29,Owner,4 ,3 
1625,66,Independent House,Masab Tank,,0.0,6750 ,6750 ,2021-07-29,Owner,2 ,2 
1626,66,Residential Apartment,Tolichowki,Kousar Manzil,65.0,1370 ,1370 ,2021-07-29,Owner,4 ,3 
1627,66,Residential land / Plot,Jagatgiri gutta,,30.0,720 ,720 ,2021-07-29,Owner,0,0
1628,66,Residential Apartment,Hyder Nagar,Vertex Pleasant,180.0,1975 ,1975 ,2021-07-29,Owner,3 ,3 
1629,66,Residential land / Plot,Yadagirigutta,,11.25,1350 ,1350 ,2021-07-29,Owner,0,0
1630,66,Residential land / Plot,Bhongir,,14.0,2700 ,2700 ,2021-07-29,Owner,0,0
1631,66,Residential land / Plot,Kongara Kalan,,85.0,3465 ,3465 ,2021-07-29,Owner,0,0
1632,66,Residential Apartment,Kollur,Aadatri housing Private limited,49.99,1250 ,1250 ,2021-07-29,Owner,2 ,2 
1633,66,Residential land / Plot,Shadnagar Raikal Toll Plaza,Project,11.75,1320 ,1320 ,2021-07-29,Owner,0,0
1634,66,Residential Apartment,Road,miyapur,66.64,1193 ,1193 ,2021-07-29,Owner,2 ,2 
1635,66,,MLA's Colony,,450.0,4600 ,4600 ,2021-07-29,Owner,5 ,5 
1636,66,Residential Apartment,Nanakramguda,pacifica hillcrest phase 1,170.0,1850 ,1850 ,2021-07-29,Owner,3 ,3 
1637,66,Independent House,Kapra,,0.0,4500 ,4500 ,2021-07-29,Owner,6 ,6 
1638,66,Residential Apartment,Ram Nagar,Divya Sai Apartments,39.0,1000 ,1000 ,2021-07-29,Owner,2 ,2 
1639,66,Residential land / Plot,Rampally,,48.0,148 ,148 ,2021-07-29,Owner,0,0
1640,66,Residential Apartment,Kowkoor village,Janapriya Arcade,50.0,1250 ,1250 ,2021-07-29,Owner,3 ,3 
1641,66,Residential land / Plot,Bibinagar,,25.05,1503 ,1503 ,2021-07-29,Owner,0,0
1642,66,Residential Apartment,Bachupally,HMDA AND RERA APPROVED,75.0,950 ,950 ,2021-07-29,Owner,2 ,2 
1643,66,Independent House,TurkaYamjal,,185.0,1800 ,1800 ,2021-07-29,Owner,3 ,2 
1644,66,Residential Apartment,Chandanagar,Sai Keerthi Prime,82.0,1130 ,1130 ,2021-07-29,Owner,2 ,2 
1645,66,Residential Apartment,Langer House,Shriya Symphony,70.0,1078 ,1078 ,2021-07-29,Owner,2 ,2 
1646,66,Residential Apartment,Alwal,vinayaka  residency,55.0,1030 ,1030 ,2021-07-29,Owner,2 ,2 
1647,66,Residential Apartment,Kailash Nagar,Technopolis Solitaire Abode,66.0,1116 ,1116 ,2021-07-29,Owner,2 ,2 
1648,66,,Venkataramana Colony,,59.0,1315 ,1315 ,2021-07-29,Owner,2 ,2 
1649,66,Residential land / Plot,Yamnampet,,76.0,3600 ,3600 ,2021-07-29,Owner,0,0
1650,67,Independent House,Sri vani nagar miyapur,,190.0,1800 ,1800 ,2021-07-29,Owner,3 ,2 
1651,67,Residential land / Plot,Bibinagar,,36.0,1800 ,1800 ,2021-07-29,Owner,0,0
1652,67,Residential land / Plot,Adibatla,Jb Serene City Phase 7 ,55.0,2700 ,2700 ,2021-07-29,Owner,0,0
1653,67,Independent House,Bharat Nagar,,250.0,2150 ,2150 ,2021-07-29,Owner,4 ,4 
1654,67,Independent House,Muthangi,,130.0,1800 ,1800 ,2021-07-29,Owner,4 ,4 
1655,67,Residential Apartment,Miyapur,Janapriya Nile Valley,65.0,1045 ,1045 ,2021-07-29,Owner,2 ,2 
1656,67,Independent House,Nizampet,Siri Valley Villas,0.0,3600 ,3600 ,2021-07-29,Owner,6 ,6 
1657,67,Residential land / Plot,Bibinagar,,25.05,1503 ,1503 ,2021-07-29,Owner,0,0
1658,67,Independent House,Nizampet,,265.0,2223 ,2223 ,2021-07-29,Owner,3 ,4 
1659,67,Residential land / Plot,Pulimamidi,,30.0,1800 ,1800 ,2021-07-29,Owner,0,0
1660,67,Residential land / Plot,Ramchandrapuram,kakatiya nagar,95.0,1350 ,1350 ,2021-07-28,Owner,0,0
1661,67,Residential land / Plot,Sangareddy,,0.0,51182 ,51182 ,2021-07-28,Owner,0,0
1662,67,Residential Apartment,Ghatkesar,Laxmi Bandari Blossoms,36.0,1000 ,1000 ,2021-07-28,Owner,2 ,2 
1663,67,Residential Apartment,Regimental Bazaar,Harivillu Residential Apartments,28.0,650 ,650 ,2021-07-28,Owner,1 ,0
1664,67,Residential land / Plot,Vikarabad,,12.0,1500 ,1500 ,2021-07-28,Owner,0,0
1665,67,Residential land / Plot,Kandukur,SubhaGruha Sahithi,84.0,4320 ,4320 ,2021-07-28,Owner,0,0
1666,67,Independent House,Bandlaguda,,408.0,3519 ,3519 ,2021-07-28,Owner,4 ,5 
1667,67,,Hafiz Baba Nagar,,15.0,10 ,10 ,2021-07-28,Owner,0,0
1668,67,Residential Apartment,Saraswati Nagar,Lord Shiva Residency,48.0,1000 ,1000 ,2021-07-28,Owner,2 ,2 
1669,67,Residential Apartment,Shivaji Nagar,Pratibha Apartments,190.0,3600 ,3600 ,2021-07-28,Owner,4 ,4 
1670,67,Residential land / Plot,Bhongir,,18.0,1800 ,1800 ,2021-07-28,Owner,0,0
1671,67,,Nizampet,,52.0,1125 ,1125 ,2021-07-28,Owner,2 ,2 
1672,67,Residential Apartment,Kailash Nagar,Technopolis Solitaire Abode,66.0,1116 ,1116 ,2021-07-28,Owner,2 ,2 
1673,67,Residential land / Plot,Sanath Nagar,,95.0,720 ,720 ,2021-07-28,Owner,0,0
1674,67,Residential Apartment,Serlingampally,Kinetic Celestia,90.0,1126 ,1126 ,2021-07-28,Owner,2 ,2 
1675,68,Residential Apartment,Friends Colony,puppalgu,45.0,950 ,950 ,2021-07-28,Owner,2 ,2 
1676,68,Residential land / Plot,Hafiz Baba Nagar,,40.8,1080 ,1080 ,2021-07-28,Owner,0,0
1677,68,,Beeramguda,,45.0,1050 ,1050 ,2021-07-28,Owner,2 ,2 
1678,68,Residential land / Plot,Noori nagar bandulguda,,21.5,900 ,900 ,2021-07-28,Owner,0,0
1679,68,Independent House,Chintal,Ganesh Nagar,0.0,3852 ,3852 ,2021-07-28,Owner,3 ,3 
1680,68,Residential land / Plot,Shad nagar,BBG Grandeur 4 RB,30.0,4788 ,4788 ,2021-07-28,Owner,0,0
1681,68,Residential land / Plot,Yadagirigutta,Vaishnavi Infra Deveopers,19.5,3096 ,3096 ,2021-07-28,Owner,0,0
1682,68,Residential land / Plot,Shad nagar,Garden Of Eden 8,15.5,2943 ,2943 ,2021-07-28,Owner,0,0
1683,68,Residential Apartment,Dwaraka Nagar Hasthinapuram,Dwaraka SN Residency,49.0,48000 ,48000 ,2021-07-28,Owner,2 ,2 
1684,68,Residential land / Plot,Yadagirigutta,Sai Yadadri Hills,31.2,4320 ,4320 ,2021-07-28,Owner,0,0
1685,68,Residential land / Plot,Shad nagar,,10.0,1400 ,1400 ,2021-07-28,Owner,0,0
1686,68,Residential Apartment,LB Nagar,Alekhya Towers,115.0,1525 ,1525 ,2021-07-28,Owner,2 ,2 
1687,68,Residential land / Plot,Srisailam Highway,Siribhoomi  India Privet Lemited,18.0,1800 ,1800 ,2021-07-28,Owner,0,0
1688,68,Residential land / Plot,rajapur,,21.0,3150 ,3150 ,2021-07-28,Owner,0,0
1689,68,Residential land / Plot,Yadagirigutta,JSR Sun City Gold,908.0,1350 ,1350 ,2021-07-28,Owner,0,0
1690,68,Independent House,RK Puram,,99.0,1125 ,1125 ,2021-07-28,Owner,2 ,2 
1691,68,Independent House,Vattepally,,60.0,999 ,999 ,2021-07-28,Owner,4 ,3 
1692,68,Residential Apartment,Mallapur,Modi Mayflower Grande,120.0,1625 ,1625 ,2021-07-28,Owner,3 ,2 
1693,68,Residential land / Plot,Shankarpally,,0.0,9000 ,9000 ,2021-07-28,Owner,0,0
1694,68,Residential land / Plot,Bogaram,,42.0,2079 ,2079 ,2021-07-28,Owner,0,0
1695,68,Residential land / Plot,kadthal,,18.0,1800 ,1800 ,2021-07-28,Owner,0,0
1696,68,Residential Apartment,Suprabath Nagar Colony,Sunrise Enclave,48.0,700 ,700 ,2021-07-28,Owner,2 ,0
1697,68,,KPHB,,44.0,560 ,560 ,2021-07-28,Owner,1 ,0
1698,68,,KPHB,miya,45.0,560 ,560 ,2021-07-28,Owner,1 ,0
1699,68,Independent House,Sr Naik Nagar,,155.0,2790 ,2790 ,2021-07-28,Owner,4 ,4 
1700,69,Residential Apartment,Laxminagar colony,Apartment,96.0,1407 ,1407 ,2021-07-28,Owner,3 ,2 
1701,69,Residential Apartment,Yousufguda Checkpost,Sri Vamsi Residency,99.0,1449 ,1449 ,2021-07-28,Owner,3 ,2 
1702,69,Residential land / Plot,shandnagar yadadri,,22.0,1176120 ,1176120 ,2021-07-28,Owner,0,0
1703,69,Residential Apartment,Raidurgam,CANNY MAPLE,43.0,690 ,690 ,2021-07-28,Owner,1 ,0
1704,69,Residential Apartment,Medipally,Lasya Homes,47.0,1231 ,1231 ,2021-07-28,Owner,2 ,2 
1705,69,,banjarahills,,350.0,1998 ,1998 ,2021-07-28,Owner,0,0
1706,69,,Hmt Colony,,48.0,981 ,981 ,2021-07-28,Owner,2 ,2 
1707,69,Residential Apartment,Azampura,"F.F.APARTMENT,AZAMPURA ",65.0,1110 ,1110 ,2021-07-28,Owner,2 ,2 
1708,69,Residential Apartment,Narsingi,High rise GatedCommunity,80.81,1325 ,1325 ,2021-07-28,Owner,2 ,2 
